date,item_id,item_name,category,qty_sold,revenue,day_of_week,week_of_year,month,is_weekend,event_type,event_name,has_promo
2024-07-14,TF04,Truffle Fries,side,48,576,6,28,7,1,none,,0
2024-07-14,CB05,Craft Brioche Bun,comp,40,0,6,28,7,1,none,,0
2024-07-14,LM06,Lemon Tart,dessert,16,224,6,28,7,1,none,,0
2024-07-14,SM07,Smash Burger,main,30,660,6,28,7,1,none,,0
2024-07-14,CS08,Caesar Salad,starter,22,352,6,28,7,1,none,,0
2024-07-15,WB01,Wagyu Burger,main,35,980,0,29,7,0,none,,0
2024-07-15,PS02,Porcini Risotto,main,26,624,0,29,7,0,none,,0
2024-07-15,TC03,Tuna Crudo,starter,19,342,0,29,7,0,none,,0
2024-07-15,TF04,Truffle Fries,side,45,540,0,29,7,0,none,,0
2024-07-15,CB05,Craft Brioche Bun,comp,34,0,0,29,7,0,none,,0
2024-07-15,LM06,Lemon Tart,dessert,18,252,0,29,7,0,none,,0
2024-07-15,SM07,Smash Burger,main,29,638,0,29,7,0,none,,0
2024-07-15,CS08,Caesar Salad,starter,27,432,0,29,7,0,none,,0
2024-07-16,WB01,Wagyu Burger,main,32,896,1,29,7,0,none,,0
2024-07-16,PS02,Porcini Risotto,main,23,552,1,29,7,0,none,,0
2024-07-16,TC03,Tuna Crudo,starter,16,288,1,29,7,0,none,,0
2024-07-16,TF04,Truffle Fries,side,36,432,1,29,7,0,none,,0
2024-07-16,CB05,Craft Brioche Bun,comp,29,0,1,29,7,0,none,,0
2024-07-16,LM06,Lemon Tart,dessert,14,196,1,29,7,0,none,,0
2024-07-16,SM07,Smash Burger,main,24,528,1,29,7,0,none,,0
2024-07-16,CS08,Caesar Salad,starter,18,288,1,29,7,0,none,,0
2024-07-17,WB01,Wagyu Burger,main,39,1092,2,29,7,0,none,,0
2024-07-17,PS02,Porcini Risotto,main,25,600,2,29,7,0,none,,0
2024-07-17,TC03,Tuna Crudo,starter,19,342,2,29,7,0,none,,0
2024-07-17,TF04,Truffle Fries,side,45,540,2,29,7,0,none,,0
2024-07-17,CB05,Craft Brioche Bun,comp,45,0,2,29,7,0,none,,0
2024-07-17,LM06,Lemon Tart,dessert,17,238,2,29,7,0,none,,0
2024-07-17,SM07,Smash Burger,main,30,660,2,29,7,0,none,,0
2024-07-17,CS08,Caesar Salad,starter,31,496,2,29,7,0,none,,0
2024-07-18,WB01,Wagyu Burger,main,45,1260,3,29,7,0,none,,0
2024-07-18,PS02,Porcini Risotto,main,32,768,3,29,7,0,none,,0
2024-07-18,TC03,Tuna Crudo,starter,27,486,3,29,7,0,none,,0
2024-07-18,TF04,Truffle Fries,side,57,684,3,29,7,0,none,,0
2024-07-18,CB05,Craft Brioche Bun,comp,41,0,3,29,7,0,none,,0
2024-07-18,LM06,Lemon Tart,dessert,21,294,3,29,7,0,none,,0
2024-07-18,SM07,Smash Burger,main,32,704,3,29,7,0,none,,0
2024-07-18,CS08,Caesar Salad,starter,35,560,3,29,7,0,none,,0
2024-07-19,WB01,Wagyu Burger,main,69,1932,4,29,7,0,concert,Local event,0
2024-07-19,PS02,Porcini Risotto,main,48,1152,4,29,7,0,concert,Local event,0
2024-07-19,TC03,Tuna Crudo,starter,39,702,4,29,7,0,concert,Local event,0
2024-07-19,TF04,Truffle Fries,side,80,960,4,29,7,0,concert,Local event,0
2024-07-19,CB05,Craft Brioche Bun,comp,88,0,4,29,7,0,concert,Local event,0
2024-07-19,LM06,Lemon Tart,dessert,43,602,4,29,7,0,concert,Local event,0
2024-07-19,SM07,Smash Burger,main,60,1320,4,29,7,0,concert,Local event,0
2024-07-19,CS08,Caesar Salad,starter,44,704,4,29,7,0,concert,Local event,0
2024-07-20,WB01,Wagyu Burger,main,57,1596,5,29,7,1,none,,0
2024-07-20,PS02,Porcini Risotto,main,46,1104,5,29,7,1,none,,0
2024-07-20,TC03,Tuna Crudo,starter,37,666,5,29,7,1,none,,0
2024-07-20,TF04,Truffle Fries,side,76,912,5,29,7,1,none,,0
2024-07-20,CB05,Craft Brioche Bun,comp,71,0,5,29,7,1,none,,0
2024-07-20,LM06,Lemon Tart,dessert,33,462,5,29,7,1,none,,0
2024-07-20,SM07,Smash Burger,main,57,1254,5,29,7,1,none,,0
2024-07-20,CS08,Caesar Salad,starter,42,672,5,29,7,1,none,,0
2024-07-21,WB01,Wagyu Burger,main,46,1288,6,29,7,1,none,,0
2024-07-21,PS02,Porcini Risotto,main,36,864,6,29,7,1,none,,0
2024-07-21,TC03,Tuna Crudo,starter,27,486,6,29,7,1,none,,0
2024-07-21,TF04,Truffle Fries,side,63,756,6,29,7,1,none,,0
2024-07-21,CB05,Craft Brioche Bun,comp,54,0,6,29,7,1,none,,0
2024-07-21,LM06,Lemon Tart,dessert,20,280,6,29,7,1,none,,0
2024-07-21,SM07,Smash Burger,main,36,792,6,29,7,1,none,,0
2024-07-21,CS08,Caesar Salad,starter,30,480,6,29,7,1,none,,0
2024-07-22,WB01,Wagyu Burger,main,35,980,0,30,7,0,none,,0
2024-07-22,PS02,Porcini Risotto,main,27,648,0,30,7,0,none,,0
2024-07-22,TC03,Tuna Crudo,starter,21,378,0,30,7,0,none,,0
2024-07-22,TF04,Truffle Fries,side,48,576,0,30,7,0,none,,0
2024-07-22,CB05,Craft Brioche Bun,comp,40,0,0,30,7,0,none,,0
2024-07-22,LM06,Lemon Tart,dessert,18,252,0,30,7,0,none,,0
2024-07-22,SM07,Smash Burger,main,33,726,0,30,7,0,none,,0
2024-07-22,CS08,Caesar Salad,starter,25,400,0,30,7,0,none,,0
2024-07-23,WB01,Wagyu Burger,main,37,1036,1,30,7,0,none,,0
2024-07-23,PS02,Porcini Risotto,main,27,648,1,30,7,0,none,,0
2024-07-23,TC03,Tuna Crudo,starter,20,360,1,30,7,0,none,,0
2024-07-23,TF04,Truffle Fries,side,41,492,1,30,7,0,none,,0
2024-07-23,CB05,Craft Brioche Bun,comp,34,0,1,30,7,0,none,,0
2024-07-23,LM06,Lemon Tart,dessert,18,252,1,30,7,0,none,,0
2024-07-23,SM07,Smash Burger,main,32,704,1,30,7,0,none,,0
2024-07-23,CS08,Caesar Salad,starter,23,368,1,30,7,0,none,,0
2024-07-24,WB01,Wagyu Burger,main,47,1316,2,30,7,0,none,,0
2024-07-24,PS02,Porcini Risotto,main,24,576,2,30,7,0,none,,0
2024-07-24,TC03,Tuna Crudo,starter,23,414,2,30,7,0,none,,0
2024-07-24,TF04,Truffle Fries,side,49,588,2,30,7,0,none,,0
2024-07-24,CB05,Craft Brioche Bun,comp,40,0,2,30,7,0,none,,0
2024-07-24,LM06,Lemon Tart,dessert,23,322,2,30,7,0,none,,0
2024-07-24,SM07,Smash Burger,main,34,748,2,30,7,0,none,,0
2024-07-24,CS08,Caesar Salad,starter,26,416,2,30,7,0,none,,0
2024-07-25,WB01,Wagyu Burger,main,47,1316,3,30,7,0,none,,0
2024-07-25,PS02,Porcini Risotto,main,26,624,3,30,7,0,none,,0
2024-07-25,TC03,Tuna Crudo,starter,24,432,3,30,7,0,none,,0
2024-07-25,TF04,Truffle Fries,side,58,696,3,30,7,0,none,,0
2024-07-25,CB05,Craft Brioche Bun,comp,45,0,3,30,7,0,none,,0
2024-07-25,LM06,Lemon Tart,dessert,20,280,3,30,7,0,none,,0
2024-07-25,SM07,Smash Burger,main,41,902,3,30,7,0,none,,0
2024-07-25,CS08,Caesar Salad,starter,33,528,3,30,7,0,none,,0
2024-07-26,WB01,Wagyu Burger,main,64,1792,4,30,7,0,none,,0
2024-07-26,PS02,Porcini Risotto,main,40,960,4,30,7,0,none,,0
2024-07-26,TC03,Tuna Crudo,starter,33,594,4,30,7,0,none,,0
2024-07-26,TF04,Truffle Fries,side,66,792,4,30,7,0,none,,0
2024-07-26,CB05,Craft Brioche Bun,comp,57,0,4,30,7,0,none,,0
2024-07-26,LM06,Lemon Tart,dessert,26,364,4,30,7,0,none,,0
2024-07-26,SM07,Smash Burger,main,46,1012,4,30,7,0,none,,0
2024-07-26,CS08,Caesar Salad,starter,35,560,4,30,7,0,none,,0
2024-07-27,WB01,Wagyu Burger,main,61,1708,5,30,7,1,none,,0
2024-07-27,PS02,Porcini Risotto,main,47,1128,5,30,7,1,none,,0
2024-07-27,TC03,Tuna Crudo,starter,38,684,5,30,7,1,none,,0
2024-07-27,TF04,Truffle Fries,side,91,1092,5,30,7,1,none,,0
2024-07-27,CB05,Craft Brioche Bun,comp,66,0,5,30,7,1,none,,0
2024-07-27,LM06,Lemon Tart,dessert,33,462,5,30,7,1,none,,0
2024-07-27,SM07,Smash Burger,main,57,1254,5,30,7,1,none,,0
2024-07-27,CS08,Caesar Salad,starter,43,688,5,30,7,1,none,,0
2024-07-28,WB01,Wagyu Burger,main,48,1344,6,30,7,1,none,,0
2024-07-28,PS02,Porcini Risotto,main,32,768,6,30,7,1,none,,0
2024-07-28,TC03,Tuna Crudo,starter,25,450,6,30,7,1,none,,0
2024-07-28,TF04,Truffle Fries,side,50,600,6,30,7,1,none,,0
2024-07-28,CB05,Craft Brioche Bun,comp,44,0,6,30,7,1,none,,0
2024-07-28,LM06,Lemon Tart,dessert,18,252,6,30,7,1,none,,0
2024-07-28,SM07,Smash Burger,main,33,726,6,30,7,1,none,,0
2024-07-28,CS08,Caesar Salad,starter,26,416,6,30,7,1,none,,0
2024-07-29,WB01,Wagyu Burger,main,31,868,0,31,7,0,none,,0
2024-07-29,PS02,Porcini Risotto,main,23,552,0,31,7,0,none,,0
2024-07-29,TC03,Tuna Crudo,starter,20,360,0,31,7,0,none,,0
2024-07-29,TF04,Truffle Fries,side,36,432,0,31,7,0,none,,0
2024-07-29,CB05,Craft Brioche Bun,comp,35,0,0,31,7,0,none,,0
2024-07-29,LM06,Lemon Tart,dessert,14,196,0,31,7,0,none,,0
2024-07-29,SM07,Smash Burger,main,26,572,0,31,7,0,none,,0
2024-07-29,CS08,Caesar Salad,starter,20,320,0,31,7,0,none,,0
2024-07-30,WB01,Wagyu Burger,main,42,1176,1,31,7,0,none,,0
2024-07-30,PS02,Porcini Risotto,main,25,600,1,31,7,0,none,,0
2024-07-30,TC03,Tuna Crudo,starter,23,414,1,31,7,0,none,,0
2024-07-30,TF04,Truffle Fries,side,45,540,1,31,7,0,none,,0
2024-07-30,CB05,Craft Brioche Bun,comp,38,0,1,31,7,0,none,,0
2024-07-30,LM06,Lemon Tart,dessert,16,224,1,31,7,0,none,,0
2024-07-30,SM07,Smash Burger,main,32,704,1,31,7,0,none,,0
2024-07-30,CS08,Caesar Salad,starter,27,432,1,31,7,0,none,,0
2024-07-31,WB01,Wagyu Burger,main,40,1120,2,31,7,0,none,,0
2024-07-31,PS02,Porcini Risotto,main,31,744,2,31,7,0,none,,0
2024-07-31,TC03,Tuna Crudo,starter,24,432,2,31,7,0,none,,0
2024-07-31,TF04,Truffle Fries,side,44,528,2,31,7,0,none,,0
2024-07-31,CB05,Craft Brioche Bun,comp,38,0,2,31,7,0,none,,0
2024-07-31,LM06,Lemon Tart,dessert,18,252,2,31,7,0,none,,0
2024-07-31,SM07,Smash Burger,main,29,638,2,31,7,0,none,,0
2024-07-31,CS08,Caesar Salad,starter,27,432,2,31,7,0,none,,0
2024-08-01,WB01,Wagyu Burger,main,46,1288,3,31,8,0,none,,0
2024-08-01,PS02,Porcini Risotto,main,30,720,3,31,8,0,none,,0
2024-08-01,TC03,Tuna Crudo,starter,25,450,3,31,8,0,none,,0
2024-08-01,TF04,Truffle Fries,side,59,708,3,31,8,0,none,,0
2024-08-01,CB05,Craft Brioche Bun,comp,46,0,3,31,8,0,none,,0
2024-08-01,LM06,Lemon Tart,dessert,20,280,3,31,8,0,none,,0
2024-08-01,SM07,Smash Burger,main,40,880,3,31,8,0,none,,0
2024-08-01,CS08,Caesar Salad,starter,30,480,3,31,8,0,none,,0
2024-08-02,WB01,Wagyu Burger,main,57,1596,4,31,8,0,none,,0
2024-08-02,PS02,Porcini Risotto,main,39,936,4,31,8,0,none,,0
2024-08-02,TC03,Tuna Crudo,starter,32,576,4,31,8,0,none,,0
2024-08-02,TF04,Truffle Fries,side,69,828,4,31,8,0,none,,0
2024-08-02,CB05,Craft Brioche Bun,comp,52,0,4,31,8,0,none,,0
2024-08-02,LM06,Lemon Tart,dessert,23,322,4,31,8,0,none,,0
2024-08-02,SM07,Smash Burger,main,43,946,4,31,8,0,none,,0
2024-08-02,CS08,Caesar Salad,starter,34,544,4,31,8,0,none,,0
2024-08-03,WB01,Wagyu Burger,main,78,2184,5,31,8,1,concert,Local event,0
2024-08-03,PS02,Porcini Risotto,main,58,1392,5,31,8,1,concert,Local event,0
2024-08-03,TC03,Tuna Crudo,starter,44,792,5,31,8,1,concert,Local event,0
2024-08-03,TF04,Truffle Fries,side,96,1152,5,31,8,1,concert,Local event,0
2024-08-03,CB05,Craft Brioche Bun,comp,74,0,5,31,8,1,concert,Local event,0
2024-08-03,LM06,Lemon Tart,dessert,36,504,5,31,8,1,concert,Local event,0
2024-08-03,SM07,Smash Burger,main,68,1496,5,31,8,1,concert,Local event,0
2024-08-03,CS08,Caesar Salad,starter,54,864,5,31,8,1,concert,Local event,0
2024-08-04,WB01,Wagyu Burger,main,46,1288,6,31,8,1,none,,1
2024-08-04,PS02,Porcini Risotto,main,33,792,6,31,8,1,none,,1
2024-08-04,TC03,Tuna Crudo,starter,31,558,6,31,8,1,none,,1
2024-08-04,TF04,Truffle Fries,side,84,1008,6,31,8,1,none,,1
2024-08-04,CB05,Craft Brioche Bun,comp,55,0,6,31,8,1,none,,1
2024-08-04,LM06,Lemon Tart,dessert,22,308,6,31,8,1,none,,1
2024-08-04,SM07,Smash Burger,main,39,858,6,31,8,1,none,,1
2024-08-04,CS08,Caesar Salad,starter,30,480,6,31,8,1,none,,1
2024-08-05,WB01,Wagyu Burger,main,32,896,0,32,8,0,none,,0
2024-08-05,PS02,Porcini Risotto,main,19,456,0,32,8,0,none,,0
2024-08-05,TC03,Tuna Crudo,starter,16,288,0,32,8,0,none,,0
2024-08-05,TF04,Truffle Fries,side,37,444,0,32,8,0,none,,0
2024-08-05,CB05,Craft Brioche Bun,comp,32,0,0,32,8,0,none,,0
2024-08-05,LM06,Lemon Tart,dessert,14,196,0,32,8,0,none,,0
2024-08-05,SM07,Smash Burger,main,25,550,0,32,8,0,none,,0
2024-08-05,CS08,Caesar Salad,starter,20,320,0,32,8,0,none,,0
2024-08-06,WB01,Wagyu Burger,main,41,1148,1,32,8,0,none,,1
2024-08-06,PS02,Porcini Risotto,main,25,600,1,32,8,0,none,,1
2024-08-06,TC03,Tuna Crudo,starter,21,378,1,32,8,0,none,,1
2024-08-06,TF04,Truffle Fries,side,63,756,1,32,8,0,none,,1
2024-08-06,CB05,Craft Brioche Bun,comp,48,0,1,32,8,0,none,,1
2024-08-06,LM06,Lemon Tart,dessert,18,252,1,32,8,0,none,,1
2024-08-06,SM07,Smash Burger,main,32,704,1,32,8,0,none,,1
2024-08-06,CS08,Caesar Salad,starter,25,400,1,32,8,0,none,,1
2024-08-07,WB01,Wagyu Burger,main,33,924,2,32,8,0,none,,1
2024-08-07,PS02,Porcini Risotto,main,21,504,2,32,8,0,none,,1
2024-08-07,TC03,Tuna Crudo,starter,17,306,2,32,8,0,none,,1
2024-08-07,TF04,Truffle Fries,side,60,720,2,32,8,0,none,,1
2024-08-07,CB05,Craft Brioche Bun,comp,36,0,2,32,8,0,none,,1
2024-08-07,LM06,Lemon Tart,dessert,14,196,2,32,8,0,none,,1
2024-08-07,SM07,Smash Burger,main,25,550,2,32,8,0,none,,1
2024-08-07,CS08,Caesar Salad,starter,20,320,2,32,8,0,none,,1
2024-08-08,WB01,Wagyu Burger,main,42,1176,3,32,8,0,none,,0
2024-08-08,PS02,Porcini Risotto,main,30,720,3,32,8,0,none,,0
2024-08-08,TC03,Tuna Crudo,starter,24,432,3,32,8,0,none,,0
2024-08-08,TF04,Truffle Fries,side,42,504,3,32,8,0,none,,0
2024-08-08,CB05,Craft Brioche Bun,comp,44,0,3,32,8,0,none,,0
2024-08-08,LM06,Lemon Tart,dessert,20,280,3,32,8,0,none,,0
2024-08-08,SM07,Smash Burger,main,35,770,3,32,8,0,none,,0
2024-08-08,CS08,Caesar Salad,starter,31,496,3,32,8,0,none,,0
2024-08-09,WB01,Wagyu Burger,main,53,1484,4,32,8,0,none,,0
2024-08-09,PS02,Porcini Risotto,main,36,864,4,32,8,0,none,,0
2024-08-09,TC03,Tuna Crudo,starter,25,450,4,32,8,0,none,,0
2024-08-09,TF04,Truffle Fries,side,65,780,4,32,8,0,none,,0
2024-08-09,CB05,Craft Brioche Bun,comp,57,0,4,32,8,0,none,,0
2024-08-09,LM06,Lemon Tart,dessert,26,364,4,32,8,0,none,,0
2024-08-09,SM07,Smash Burger,main,51,1122,4,32,8,0,none,,0
2024-08-09,CS08,Caesar Salad,starter,39,624,4,32,8,0,none,,0
2024-08-10,WB01,Wagyu Burger,main,67,1876,5,32,8,1,none,,1
2024-08-10,PS02,Porcini Risotto,main,43,1032,5,32,8,1,none,,1
2024-08-10,TC03,Tuna Crudo,starter,39,702,5,32,8,1,none,,1
2024-08-10,TF04,Truffle Fries,side,115,1380,5,32,8,1,none,,1
2024-08-10,CB05,Craft Brioche Bun,comp,75,0,5,32,8,1,none,,1
2024-08-10,LM06,Lemon Tart,dessert,26,364,5,32,8,1,none,,1
2024-08-10,SM07,Smash Burger,main,51,1122,5,32,8,1,none,,1
2024-08-10,CS08,Caesar Salad,starter,44,704,5,32,8,1,none,,1
2024-08-11,WB01,Wagyu Burger,main,57,1596,6,32,8,1,none,,1
2024-08-11,PS02,Porcini Risotto,main,32,768,6,32,8,1,none,,1
2024-08-11,TC03,Tuna Crudo,starter,24,432,6,32,8,1,none,,1
2024-08-11,TF04,Truffle Fries,side,76,912,6,32,8,1,none,,1
2024-08-11,CB05,Craft Brioche Bun,comp,61,0,6,32,8,1,none,,1
2024-08-11,LM06,Lemon Tart,dessert,19,266,6,32,8,1,none,,1
2024-08-11,SM07,Smash Burger,main,40,880,6,32,8,1,none,,1
2024-08-11,CS08,Caesar Salad,starter,32,512,6,32,8,1,none,,1
2024-08-12,WB01,Wagyu Burger,main,38,1064,0,33,8,0,none,,1
2024-08-12,PS02,Porcini Risotto,main,24,576,0,33,8,0,none,,1
2024-08-12,TC03,Tuna Crudo,starter,21,378,0,33,8,0,none,,1
2024-08-12,TF04,Truffle Fries,side,64,768,0,33,8,0,none,,1
2024-08-12,CB05,Craft Brioche Bun,comp,41,0,0,33,8,0,none,,1
2024-08-12,LM06,Lemon Tart,dessert,19,266,0,33,8,0,none,,1
2024-08-12,SM07,Smash Burger,main,28,616,0,33,8,0,none,,1
2024-08-12,CS08,Caesar Salad,starter,24,384,0,33,8,0,none,,1
2024-08-13,WB01,Wagyu Burger,main,31,868,1,33,8,0,none,,0
2024-08-13,PS02,Porcini Risotto,main,28,672,1,33,8,0,none,,0
2024-08-13,TC03,Tuna Crudo,starter,23,414,1,33,8,0,none,,0
2024-08-13,TF04,Truffle Fries,side,44,528,1,33,8,0,none,,0
2024-08-13,CB05,Craft Brioche Bun,comp,40,0,1,33,8,0,none,,0
2024-08-13,LM06,Lemon Tart,dessert,18,252,1,33,8,0,none,,0
2024-08-13,SM07,Smash Burger,main,29,638,1,33,8,0,none,,0
2024-08-13,CS08,Caesar Salad,starter,25,400,1,33,8,0,none,,0
2024-08-14,WB01,Wagyu Burger,main,38,1064,2,33,8,0,none,,1
2024-08-14,PS02,Porcini Risotto,main,26,624,2,33,8,0,none,,1
2024-08-14,TC03,Tuna Crudo,starter,24,432,2,33,8,0,none,,1
2024-08-14,TF04,Truffle Fries,side,76,912,2,33,8,0,none,,1
2024-08-14,CB05,Craft Brioche Bun,comp,46,0,2,33,8,0,none,,1
2024-08-14,LM06,Lemon Tart,dessert,17,238,2,33,8,0,none,,1
2024-08-14,SM07,Smash Burger,main,30,660,2,33,8,0,none,,1
2024-08-14,CS08,Caesar Salad,starter,27,432,2,33,8,0,none,,1
2024-08-15,WB01,Wagyu Burger,main,41,1148,3,33,8,0,none,,0
2024-08-15,PS02,Porcini Risotto,main,31,744,3,33,8,0,none,,0
2024-08-15,TC03,Tuna Crudo,starter,26,468,3,33,8,0,none,,0
2024-08-15,TF04,Truffle Fries,side,51,612,3,33,8,0,none,,0
2024-08-15,CB05,Craft Brioche Bun,comp,49,0,3,33,8,0,none,,0
2024-08-15,LM06,Lemon Tart,dessert,20,280,3,33,8,0,none,,0
2024-08-15,SM07,Smash Burger,main,35,770,3,33,8,0,none,,0
2024-08-15,CS08,Caesar Salad,starter,26,416,3,33,8,0,none,,0
2024-08-16,WB01,Wagyu Burger,main,64,1792,4,33,8,0,none,,0
2024-08-16,PS02,Porcini Risotto,main,37,888,4,33,8,0,none,,0
2024-08-16,TC03,Tuna Crudo,starter,33,594,4,33,8,0,none,,0
2024-08-16,TF04,Truffle Fries,side,67,804,4,33,8,0,none,,0
2024-08-16,CB05,Craft Brioche Bun,comp,54,0,4,33,8,0,none,,0
2024-08-16,LM06,Lemon Tart,dessert,25,350,4,33,8,0,none,,0
2024-08-16,SM07,Smash Burger,main,52,1144,4,33,8,0,none,,0
2024-08-16,CS08,Caesar Salad,starter,37,592,4,33,8,0,none,,0
2024-08-17,WB01,Wagyu Burger,main,61,1708,5,33,8,1,none,,0
2024-08-17,PS02,Porcini Risotto,main,45,1080,5,33,8,1,none,,0
2024-08-17,TC03,Tuna Crudo,starter,35,630,5,33,8,1,none,,0
2024-08-17,TF04,Truffle Fries,side,98,1176,5,33,8,1,none,,0
2024-08-17,CB05,Craft Brioche Bun,comp,68,0,5,33,8,1,none,,0
2024-08-17,LM06,Lemon Tart,dessert,29,406,5,33,8,1,none,,0
2024-08-17,SM07,Smash Burger,main,59,1298,5,33,8,1,none,,0
2024-08-17,CS08,Caesar Salad,starter,35,560,5,33,8,1,none,,0
2024-08-18,WB01,Wagyu Burger,main,49,1372,6,33,8,1,none,,0
2024-08-18,PS02,Porcini Risotto,main,37,888,6,33,8,1,none,,0
2024-08-18,TC03,Tuna Crudo,starter,26,468,6,33,8,1,none,,0
2024-08-18,TF04,Truffle Fries,side,48,576,6,33,8,1,none,,0
2024-08-18,CB05,Craft Brioche Bun,comp,47,0,6,33,8,1,none,,0
2024-08-18,LM06,Lemon Tart,dessert,25,350,6,33,8,1,none,,0
2024-08-18,SM07,Smash Burger,main,39,858,6,33,8,1,none,,0
2024-08-18,CS08,Caesar Salad,starter,28,448,6,33,8,1,none,,0
2024-08-19,WB01,Wagyu Burger,main,35,980,0,34,8,0,none,,0
2024-08-19,PS02,Porcini Risotto,main,23,552,0,34,8,0,none,,0
2024-08-19,TC03,Tuna Crudo,starter,20,360,0,34,8,0,none,,0
2024-08-19,TF04,Truffle Fries,side,47,564,0,34,8,0,none,,0
2024-08-19,CB05,Craft Brioche Bun,comp,40,0,0,34,8,0,none,,0
2024-08-19,LM06,Lemon Tart,dessert,17,238,0,34,8,0,none,,0
2024-08-19,SM07,Smash Burger,main,26,572,0,34,8,0,none,,0
2024-08-19,CS08,Caesar Salad,starter,20,320,0,34,8,0,none,,0
2024-08-20,WB01,Wagyu Burger,main,40,1120,1,34,8,0,none,,0
2024-08-20,PS02,Porcini Risotto,main,23,552,1,34,8,0,none,,0
2024-08-20,TC03,Tuna Crudo,starter,20,360,1,34,8,0,none,,0
2024-08-20,TF04,Truffle Fries,side,45,540,1,34,8,0,none,,0
2024-08-20,CB05,Craft Brioche Bun,comp,35,0,1,34,8,0,none,,0
2024-08-20,LM06,Lemon Tart,dessert,16,224,1,34,8,0,none,,0
2024-08-20,SM07,Smash Burger,main,30,660,1,34,8,0,none,,0
2024-08-20,CS08,Caesar Salad,starter,25,400,1,34,8,0,none,,0
2024-08-21,WB01,Wagyu Burger,main,44,1232,2,34,8,0,none,,0
2024-08-21,PS02,Porcini Risotto,main,28,672,2,34,8,0,none,,0
2024-08-21,TC03,Tuna Crudo,starter,22,396,2,34,8,0,none,,0
2024-08-21,TF04,Truffle Fries,side,44,528,2,34,8,0,none,,0
2024-08-21,CB05,Craft Brioche Bun,comp,37,0,2,34,8,0,none,,0
2024-08-21,LM06,Lemon Tart,dessert,18,252,2,34,8,0,none,,0
2024-08-21,SM07,Smash Burger,main,33,726,2,34,8,0,none,,0
2024-08-21,CS08,Caesar Salad,starter,26,416,2,34,8,0,none,,0
2024-08-22,WB01,Wagyu Burger,main,33,924,3,34,8,0,none,,0
2024-08-22,PS02,Porcini Risotto,main,24,576,3,34,8,0,none,,0
2024-08-22,TC03,Tuna Crudo,starter,23,414,3,34,8,0,none,,0
2024-08-22,TF04,Truffle Fries,side,46,552,3,34,8,0,none,,0
2024-08-22,CB05,Craft Brioche Bun,comp,35,0,3,34,8,0,none,,0
2024-08-22,LM06,Lemon Tart,dessert,21,294,3,34,8,0,none,,0
2024-08-22,SM07,Smash Burger,main,31,682,3,34,8,0,none,,0
2024-08-22,CS08,Caesar Salad,starter,25,400,3,34,8,0,none,,0
2024-08-23,WB01,Wagyu Burger,main,85,2380,4,34,8,0,concert,Local event,0
2024-08-23,PS02,Porcini Risotto,main,53,1272,4,34,8,0,concert,Local event,0
2024-08-23,TC03,Tuna Crudo,starter,42,756,4,34,8,0,concert,Local event,0
2024-08-23,TF04,Truffle Fries,side,111,1332,4,34,8,0,concert,Local event,0
2024-08-23,CB05,Craft Brioche Bun,comp,89,0,4,34,8,0,concert,Local event,0
2024-08-23,LM06,Lemon Tart,dessert,40,560,4,34,8,0,concert,Local event,0
2024-08-23,SM07,Smash Burger,main,68,1496,4,34,8,0,concert,Local event,0
2024-08-23,CS08,Caesar Salad,starter,47,752,4,34,8,0,concert,Local event,0
2024-08-24,WB01,Wagyu Burger,main,125,3500,5,34,8,1,concert,Local event,0
2024-08-24,PS02,Porcini Risotto,main,70,1680,5,34,8,1,concert,Local event,0
2024-08-24,TC03,Tuna Crudo,starter,62,1116,5,34,8,1,concert,Local event,0
2024-08-24,TF04,Truffle Fries,side,113,1356,5,34,8,1,concert,Local event,0
2024-08-24,CB05,Craft Brioche Bun,comp,95,0,5,34,8,1,concert,Local event,0
2024-08-24,LM06,Lemon Tart,dessert,53,742,5,34,8,1,concert,Local event,0
2024-08-24,SM07,Smash Burger,main,84,1848,5,34,8,1,concert,Local event,0
2024-08-24,CS08,Caesar Salad,starter,59,944,5,34,8,1,concert,Local event,0
2024-08-25,WB01,Wagyu Burger,main,51,1428,6,34,8,1,none,,0
2024-08-25,PS02,Porcini Risotto,main,38,912,6,34,8,1,none,,0
2024-08-25,TC03,Tuna Crudo,starter,29,522,6,34,8,1,none,,0
2024-08-25,TF04,Truffle Fries,side,55,660,6,34,8,1,none,,0
2024-08-25,CB05,Craft Brioche Bun,comp,49,0,6,34,8,1,none,,0
2024-08-25,LM06,Lemon Tart,dessert,24,336,6,34,8,1,none,,0
2024-08-25,SM07,Smash Burger,main,42,924,6,34,8,1,none,,0
2024-08-25,CS08,Caesar Salad,starter,29,464,6,34,8,1,none,,0
2024-08-26,WB01,Wagyu Burger,main,32,896,0,35,8,0,none,,0
2024-08-26,PS02,Porcini Risotto,main,22,528,0,35,8,0,none,,0
2024-08-26,TC03,Tuna Crudo,starter,18,324,0,35,8,0,none,,0
2024-08-26,TF04,Truffle Fries,side,37,444,0,35,8,0,none,,0
2024-08-26,CB05,Craft Brioche Bun,comp,32,0,0,35,8,0,none,,0
2024-08-26,LM06,Lemon Tart,dessert,16,224,0,35,8,0,none,,0
2024-08-26,SM07,Smash Burger,main,28,616,0,35,8,0,none,,0
2024-08-26,CS08,Caesar Salad,starter,21,336,0,35,8,0,none,,0
2024-08-27,WB01,Wagyu Burger,main,44,1232,1,35,8,0,none,,0
